date,Temp_C,year,month,day,hour,min,sec
05/08/2015 5:00:00,29.165,2015,5,8,4,59,59
05/08/2015 6:00:00,29.14,2015,5,8,6,0,0
05/08/2015 7:00:00,29.14,2015,5,8,7,0,0
05/08/2015 8:00:00,29.115,2015,5,8,7,59,59
05/08/2015 9:00:00,29.14,2015,5,8,9,0,0
05/08/2015 10:00:00,29.09,2015,5,8,10,0,0
05/08/2015 11:00:00,29.04,2015,5,8,10,59,59
05/08/2015 12:00:00,29.09,2015,5,8,12,0,0
05/08/2015 13:00:00,29.315,2015,5,8,13,0,0
05/08/2015 14:00:00,29.34,2015,5,8,13,59,59
05/08/2015 15:00:00,29.865,2015,5,8,15,0,0
05/08/2015 16:00:00,30.041,2015,5,8,16,0,0
05/08/2015 17:00:00,30.142,2015,5,8,16,59,59
05/08/2015 18:00:00,30.217,2015,5,8,18,0,0
05/08/2015 19:00:00,30.041,2015,5,8,19,0,0
05/08/2015 20:00:00,29.715,2015,5,8,19,59,59
05/08/2015 21:00:00,29.265,2015,5,8,21,0,0
05/08/2015 22:00:00,29.09,2015,5,8,22,0,0
05/08/2015 23:00:00,29.015,2015,5,8,22,59,59
05/09/2015 0:00:00,28.965,2015,5,9,,,
05/09/2015 1:00:00,28.941,2015,5,9,1,0,0
05/09/2015 2:00:00,28.891,2015,5,9,1,59,59
05/09/2015 3:00:00,28.866,2015,5,9,3,0,0
05/09/2015 4:00:00,28.816,2015,5,9,4,0,0
05/09/2015 5:00:00,28.791,2015,5,9,4,59,59
05/09/2015 6:00:00,28.717,2015,5,9,6,0,0
05/09/2015 7:00:00,28.642,2015,5,9,7,0,0
05/09/2015 8:00:00,28.568,2015,5,9,7,59,59
05/09/2015 9:00:00,28.543,2015,5,9,9,0,0
05/09/2015 10:00:00,28.493,2015,5,9,10,0,0
05/09/2015 11:00:00,28.518,2015,5,9,10,59,59
05/09/2015 12:00:00,28.617,2015,5,9,12,0,0
05/09/2015 13:00:00,28.866,2015,5,9,13,0,0
05/09/2015 14:00:00,29.165,2015,5,9,13,59,59
05/09/2015 15:00:00,29.49,2015,5,9,15,0,0
05/09/2015 16:00:00,29.715,2015,5,9,16,0,0
05/09/2015 17:00:00,29.941,2015,5,9,16,59,59
05/09/2015 18:00:00,29.916,2015,5,9,18,0,0
05/09/2015 19:00:00,29.79,2015,5,9,19,0,0
05/09/2015 20:00:00,29.64,2015,5,9,19,59,59
05/09/2015 21:00:00,29.265,2015,5,9,21,0,0
05/09/2015 22:00:00,29.015,2015,5,9,22,0,0
05/09/2015 23:00:00,28.916,2015,5,9,22,59,59
05/10/2015 0:00:00,28.891,2015,5,10,,,
05/10/2015 1:00:00,28.816,2015,5,10,1,0,0
05/10/2015 2:00:00,28.717,2015,5,10,1,59,59
05/10/2015 3:00:00,28.642,2015,5,10,3,0,0
05/10/2015 4:00:00,28.568,2015,5,10,4,0,0
05/10/2015 5:00:00,28.543,2015,5,10,4,59,59
05/10/2015 6:00:00,28.518,2015,5,10,6,0,0
05/10/2015 7:00:00,28.518,2015,5,10,7,0,0
05/10/2015 8:00:00,28.468,2015,5,10,7,59,59
05/10/2015 9:00:00,28.419,2015,5,10,9,0,0
05/10/2015 10:00:00,28.419,2015,5,10,10,0,0
05/10/2015 11:00:00,28.518,2015,5,10,10,59,59
05/10/2015 12:00:00,28.692,2015,5,10,12,0,0
05/10/2015 13:00:00,28.941,2015,5,10,13,0,0
05/10/2015 14:00:00,29.14,2015,5,10,13,59,59
05/10/2015 15:00:00,29.439,2015,5,10,15,0,0
05/10/2015 16:00:00,29.69,2015,5,10,16,0,0
05/10/2015 17:00:00,29.865,2015,5,10,16,59,59
05/10/2015 18:00:00,29.765,2015,5,10,18,0,0
05/10/2015 19:00:00,29.765,2015,5,10,19,0,0
05/10/2015 20:00:00,29.49,2015,5,10,19,59,59
05/10/2015 21:00:00,29.115,2015,5,10,21,0,0
05/10/2015 22:00:00,28.941,2015,5,10,22,0,0
05/10/2015 23:00:00,28.866,2015,5,10,22,59,59
05/11/2015 0:00:00,28.816,2015,5,11,,,
05/11/2015 1:00:00,28.717,2015,5,11,1,0,0
05/11/2015 2:00:00,28.667,2015,5,11,1,59,59
05/11/2015 3:00:00,28.617,2015,5,11,3,0,0
05/11/2015 4:00:00,28.543,2015,5,11,4,0,0
05/11/2015 5:00:00,28.468,2015,5,11,4,59,59
05/11/2015 6:00:00,28.369,2015,5,11,6,0,0
05/11/2015 7:00:00,28.369,2015,5,11,7,0,0
05/11/2015 8:00:00,28.32,2015,5,11,7,59,59
05/11/2015 9:00:00,28.295,2015,5,11,9,0,0
05/11/2015 10:00:00,28.32,2015,5,11,10,0,0
05/11/2015 11:00:00,28.394,2015,5,11,10,59,59
05/11/2015 12:00:00,28.543,2015,5,11,12,0,0
05/11/2015 13:00:00,28.717,2015,5,11,13,0,0
05/11/2015 14:00:00,29.015,2015,5,11,13,59,59
05/11/2015 15:00:00,29.265,2015,5,11,15,0,0
05/11/2015 16:00:00,29.49,2015,5,11,16,0,0
05/11/2015 17:00:00,29.69,2015,5,11,16,59,59
05/11/2015 18:00:00,29.765,2015,5,11,18,0,0
05/11/2015 19:00:00,29.715,2015,5,11,19,0,0
05/11/2015 20:00:00,29.365,2015,5,11,19,59,59
05/11/2015 21:00:00,29.215,2015,5,11,21,0,0
05/11/2015 22:00:00,28.965,2015,5,11,22,0,0
05/11/2015 23:00:00,28.816,2015,5,11,22,59,59
05/12/2015 0:00:00,28.717,2015,5,12,,,
05/12/2015 1:00:00,28.642,2015,5,12,1,0,0
05/12/2015 2:00:00,28.543,2015,5,12,1,59,59
05/12/2015 3:00:00,28.468,2015,5,12,3,0,0
05/12/2015 4:00:00,28.419,2015,5,12,4,0,0
05/12/2015 5:00:00,28.345,2015,5,12,4,59,59
05/12/2015 6:00:00,28.32,2015,5,12,6,0,0
05/12/2015 7:00:00,28.32,2015,5,12,7,0,0
05/12/2015 8:00:00,28.27,2015,5,12,7,59,59
05/12/2015 9:00:00,28.245,2015,5,12,9,0,0
05/12/2015 10:00:00,28.27,2015,5,12,10,0,0
05/12/2015 11:00:00,28.345,2015,5,12,10,59,59
05/12/2015 12:00:00,28.444,2015,5,12,12,0,0
05/12/2015 13:00:00,28.617,2015,5,12,13,0,0
05/12/2015 14:00:00,28.866,2015,5,12,13,59,59
05/12/2015 15:00:00,28.99,2015,5,12,15,0,0
05/12/2015 16:00:00,29.09,2015,5,12,16,0,0
05/12/2015 17:00:00,29.19,2015,5,12,16,59,59
05/12/2015 18:00:00,29.215,2015,5,12,18,0,0
05/12/2015 19:00:00,29.34,2015,5,12,19,0,0
05/12/2015 20:00:00,28.965,2015,5,12,19,59,59
05/12/2015 21:00:00,28.717,2015,5,12,21,0,0
05/12/2015 22:00:00,28.593,2015,5,12,22,0,0
05/12/2015 23:00:00,28.543,2015,5,12,22,59,59
05/13/2015 0:00:00,28.493,2015,5,13,,,
05/13/2015 1:00:00,28.468,2015,5,13,1,0,0
05/13/2015 2:00:00,28.419,2015,5,13,1,59,59
05/13/2015 3:00:00,28.394,2015,5,13,3,0,0
05/13/2015 4:00:00,28.345,2015,5,13,4,0,0
05/13/2015 5:00:00,28.369,2015,5,13,4,59,59
05/13/2015 6:00:00,28.369,2015,5,13,6,0,0
05/13/2015 7:00:00,28.32,2015,5,13,7,0,0
05/13/2015 8:00:00,28.27,2015,5,13,7,59,59
05/13/2015 9:00:00,28.221,2015,5,13,9,0,0
05/13/2015 10:00:00,28.27,2015,5,13,10,0,0
05/13/2015 11:00:00,28.345,2015,5,13,10,59,59
05/13/2015 12:00:00,28.493,2015,5,13,12,0,0
05/13/2015 13:00:00,28.717,2015,5,13,13,0,0
05/13/2015 14:00:00,29.015,2015,5,13,13,59,59
05/13/2015 15:00:00,29.09,2015,5,13,15,0,0
05/13/2015 16:00:00,29.49,2015,5,13,16,0,0
05/13/2015 17:00:00,29.615,2015,5,13,16,59,59
05/13/2015 18:00:00,29.665,2015,5,13,18,0,0
05/13/2015 19:00:00,29.615,2015,5,13,19,0,0
05/13/2015 20:00:00,29.414,2015,5,13,19,59,59
05/13/2015 21:00:00,29.065,2015,5,13,21,0,0
05/13/2015 22:00:00,28.816,2015,5,13,22,0,0
05/13/2015 23:00:00,28.717,2015,5,13,22,59,59
05/14/2015 0:00:00,28.667,2015,5,14,,,
05/14/2015 1:00:00,28.642,2015,5,14,1,0,0
05/14/2015 2:00:00,28.617,2015,5,14,1,59,59
05/14/2015 3:00:00,28.593,2015,5,14,3,0,0
05/14/2015 4:00:00,28.543,2015,5,14,4,0,0
05/14/2015 5:00:00,28.493,2015,5,14,4,59,59
05/14/2015 6:00:00,28.444,2015,5,14,6,0,0
05/14/2015 7:00:00,28.419,2015,5,14,7,0,0
05/14/2015 8:00:00,28.444,2015,5,14,7,59,59
05/14/2015 9:00:00,28.493,2015,5,14,9,0,0
05/14/2015 10:00:00,28.518,2015,5,14,10,0,0
05/14/2015 11:00:00,28.617,2015,5,14,10,59,59
05/14/2015 12:00:00,28.742,2015,5,14,12,0,0
05/14/2015 13:00:00,28.866,2015,5,14,13,0,0
05/14/2015 14:00:00,29.165,2015,5,14,13,59,59
05/14/2015 15:00:00,29.389,2015,5,14,15,0,0
05/14/2015 16:00:00,29.69,2015,5,14,16,0,0
05/14/2015 17:00:00,29.715,2015,5,14,16,59,59
05/14/2015 18:00:00,29.79,2015,5,14,18,0,0
05/14/2015 19:00:00,29.24,2015,5,14,19,0,0
05/14/2015 20:00:00,29.464,2015,5,14,19,59,59
05/14/2015 21:00:00,29.19,2015,5,14,21,0,0
05/14/2015 22:00:00,28.891,2015,5,14,22,0,0
05/14/2015 23:00:00,28.816,2015,5,14,22,59,59
05/15/2015 0:00:00,28.742,2015,5,15,,,
05/15/2015 1:00:00,28.667,2015,5,15,1,0,0
05/15/2015 2:00:00,28.617,2015,5,15,1,59,59
05/15/2015 3:00:00,28.568,2015,5,15,3,0,0
05/15/2015 4:00:00,28.568,2015,5,15,4,0,0
05/15/2015 5:00:00,28.518,2015,5,15,4,59,59
05/15/2015 6:00:00,28.493,2015,5,15,6,0,0
05/15/2015 7:00:00,28.444,2015,5,15,7,0,0
05/15/2015 8:00:00,28.419,2015,5,15,7,59,59
05/15/2015 9:00:00,28.369,2015,5,15,9,0,0
05/15/2015 10:00:00,28.369,2015,5,15,10,0,0
05/15/2015 11:00:00,28.468,2015,5,15,10,59,59
05/15/2015 12:00:00,28.617,2015,5,15,12,0,0
05/15/2015 13:00:00,28.816,2015,5,15,13,0,0
05/15/2015 14:00:00,29.065,2015,5,15,13,59,59
05/15/2015 15:00:00,29.19,2015,5,15,15,0,0
05/15/2015 16:00:00,29.389,2015,5,15,16,0,0
05/15/2015 17:00:00,29.69,2015,5,15,16,59,59
05/15/2015 18:00:00,29.414,2015,5,15,18,0,0
05/15/2015 19:00:00,29.54,2015,5,15,19,0,0
05/15/2015 20:00:00,29.439,2015,5,15,19,59,59
05/15/2015 21:00:00,29.165,2015,5,15,21,0,0
05/15/2015 22:00:00,28.916,2015,5,15,22,0,0
05/15/2015 23:00:00,28.791,2015,5,15,22,59,59
05/16/2015 0:00:00,28.717,2015,5,16,,,
05/16/2015 1:00:00,28.692,2015,5,16,1,0,0
05/16/2015 2:00:00,28.642,2015,5,16,1,59,59
05/16/2015 3:00:00,28.593,2015,5,16,3,0,0
05/16/2015 4:00:00,28.543,2015,5,16,4,0,0
05/16/2015 5:00:00,28.518,2015,5,16,4,59,59
05/16/2015 6:00:00,28.468,2015,5,16,6,0,0
05/16/2015 7:00:00,28.419,2015,5,16,7,0,0
05/16/2015 8:00:00,28.394,2015,5,16,7,59,59
05/16/2015 9:00:00,28.369,2015,5,16,9,0,0
05/16/2015 10:00:00,28.394,2015,5,16,10,0,0
05/16/2015 11:00:00,28.444,2015,5,16,10,59,59
05/16/2015 12:00:00,28.617,2015,5,16,12,0,0
05/16/2015 13:00:00,28.816,2015,5,16,13,0,0
05/16/2015 14:00:00,29.14,2015,5,16,13,59,59
05/16/2015 15:00:00,29.515,2015,5,16,15,0,0
05/16/2015 16:00:00,29.715,2015,5,16,16,0,0
05/16/2015 17:00:00,29.941,2015,5,16,16,59,59
05/16/2015 18:00:00,29.916,2015,5,16,18,0,0
05/16/2015 19:00:00,29.79,2015,5,16,19,0,0
05/16/2015 20:00:00,29.565,2015,5,16,19,59,59
05/16/2015 21:00:00,29.315,2015,5,16,21,0,0
05/16/2015 22:00:00,29.04,2015,5,16,22,0,0
05/16/2015 23:00:00,28.965,2015,5,16,22,59,59
05/17/2015 0:00:00,28.916,2015,5,17,,,
05/17/2015 1:00:00,28.866,2015,5,17,1,0,0
05/17/2015 2:00:00,28.791,2015,5,17,1,59,59
05/17/2015 3:00:00,28.742,2015,5,17,3,0,0
05/17/2015 4:00:00,28.717,2015,5,17,4,0,0
05/17/2015 5:00:00,28.667,2015,5,17,4,59,59
05/17/2015 6:00:00,28.642,2015,5,17,6,0,0
05/17/2015 7:00:00,28.568,2015,5,17,7,0,0
05/17/2015 8:00:00,28.543,2015,5,17,7,59,59
05/17/2015 9:00:00,28.518,2015,5,17,9,0,0
05/17/2015 10:00:00,28.568,2015,5,17,10,0,0
05/17/2015 11:00:00,28.642,2015,5,17,10,59,59
05/17/2015 12:00:00,28.742,2015,5,17,12,0,0
05/17/2015 13:00:00,28.965,2015,5,17,13,0,0
05/17/2015 14:00:00,29.215,2015,5,17,13,59,59
05/17/2015 15:00:00,29.54,2015,5,17,15,0,0
05/17/2015 16:00:00,29.815,2015,5,17,16,0,0
05/17/2015 17:00:00,30.091,2015,5,17,16,59,59
05/17/2015 18:00:00,30.091,2015,5,17,18,0,0
05/17/2015 19:00:00,29.966,2015,5,17,19,0,0
05/17/2015 20:00:00,29.715,2015,5,17,19,59,59
05/17/2015 21:00:00,29.34,2015,5,17,21,0,0
05/17/2015 22:00:00,29.115,2015,5,17,22,0,0
05/17/2015 23:00:00,28.99,2015,5,17,22,59,59
05/18/2015 0:00:00,28.941,2015,5,18,,,
05/18/2015 1:00:00,28.841,2015,5,18,1,0,0
05/18/2015 2:00:00,28.766,2015,5,18,1,59,59
05/18/2015 3:00:00,28.717,2015,5,18,3,0,0
05/18/2015 4:00:00,28.667,2015,5,18,4,0,0
05/18/2015 5:00:00,28.642,2015,5,18,4,59,59
05/18/2015 6:00:00,28.593,2015,5,18,6,0,0
05/18/2015 7:00:00,28.518,2015,5,18,7,0,0
05/18/2015 8:00:00,28.518,2015,5,18,7,59,59
05/18/2015 9:00:00,28.518,2015,5,18,9,0,0
05/18/2015 10:00:00,28.568,2015,5,18,10,0,0
05/18/2015 11:00:00,28.642,2015,5,18,10,59,59
05/18/2015 12:00:00,28.841,2015,5,18,12,0,0
05/18/2015 13:00:00,28.965,2015,5,18,13,0,0
05/18/2015 14:00:00,29.19,2015,5,18,13,59,59
05/18/2015 15:00:00,29.49,2015,5,18,15,0,0
05/18/2015 16:00:00,29.665,2015,5,18,16,0,0
05/18/2015 17:00:00,29.941,2015,5,18,16,59,59
05/18/2015 18:00:00,30.167,2015,5,18,18,0,0
05/18/2015 19:00:00,30.041,2015,5,18,19,0,0
05/18/2015 20:00:00,29.715,2015,5,18,19,59,59
05/18/2015 21:00:00,29.365,2015,5,18,21,0,0
05/18/2015 22:00:00,29.065,2015,5,18,22,0,0
05/18/2015 23:00:00,28.965,2015,5,18,22,59,59
05/19/2015 0:00:00,28.866,2015,5,19,,,
05/19/2015 1:00:00,28.742,2015,5,19,1,0,0
05/19/2015 2:00:00,28.717,2015,5,19,1,59,59
05/19/2015 3:00:00,28.692,2015,5,19,3,0,0
05/19/2015 4:00:00,28.667,2015,5,19,4,0,0
05/19/2015 5:00:00,28.667,2015,5,19,4,59,59
05/19/2015 6:00:00,28.642,2015,5,19,6,0,0
05/19/2015 7:00:00,28.617,2015,5,19,7,0,0
05/19/2015 8:00:00,28.568,2015,5,19,7,59,59
05/19/2015 9:00:00,28.518,2015,5,19,9,0,0
05/19/2015 10:00:00,28.568,2015,5,19,10,0,0
05/19/2015 11:00:00,28.667,2015,5,19,10,59,59
05/19/2015 12:00:00,28.816,2015,5,19,12,0,0
05/19/2015 13:00:00,29.04,2015,5,19,13,0,0
05/19/2015 14:00:00,29.389,2015,5,19,13,59,59
05/19/2015 15:00:00,29.64,2015,5,19,15,0,0
05/19/2015 16:00:00,29.941,2015,5,19,16,0,0
05/19/2015 17:00:00,30.016,2015,5,19,16,59,59
05/19/2015 18:00:00,30.167,2015,5,19,18,0,0
05/19/2015 19:00:00,30.041,2015,5,19,19,0,0
05/19/2015 20:00:00,29.715,2015,5,19,19,59,59
05/19/2015 21:00:00,29.414,2015,5,19,21,0,0
05/19/2015 22:00:00,29.14,2015,5,19,22,0,0
05/19/2015 23:00:00,29.04,2015,5,19,22,59,59
05/20/2015 0:00:00,28.99,2015,5,20,,,
05/20/2015 1:00:00,28.941,2015,5,20,1,0,0
05/20/2015 2:00:00,28.891,2015,5,20,1,59,59
05/20/2015 3:00:00,28.816,2015,5,20,3,0,0
05/20/2015 4:00:00,28.742,2015,5,20,4,0,0
05/20/2015 5:00:00,28.717,2015,5,20,4,59,59
05/20/2015 6:00:00,28.692,2015,5,20,6,0,0
05/20/2015 7:00:00,28.642,2015,5,20,7,0,0
05/20/2015 8:00:00,28.593,2015,5,20,7,59,59
05/20/2015 9:00:00,28.568,2015,5,20,9,0,0
05/20/2015 10:00:00,28.642,2015,5,20,10,0,0
05/20/2015 11:00:00,28.742,2015,5,20,10,59,59
05/20/2015 12:00:00,28.816,2015,5,20,12,0,0
05/20/2015 13:00:00,29.115,2015,5,20,13,0,0
05/20/2015 14:00:00,29.439,2015,5,20,13,59,59
05/20/2015 15:00:00,29.665,2015,5,20,15,0,0
05/20/2015 16:00:00,29.865,2015,5,20,16,0,0
05/20/2015 17:00:00,30.066,2015,5,20,16,59,59
05/20/2015 18:00:00,30.343,2015,5,20,18,0,0
05/20/2015 19:00:00,30.217,2015,5,20,19,0,0
05/20/2015 20:00:00,30.041,2015,5,20,19,59,59
05/20/2015 21:00:00,29.54,2015,5,20,21,0,0
05/20/2015 22:00:00,29.215,2015,5,20,22,0,0
05/20/2015 23:00:00,29.115,2015,5,20,22,59,59
05/21/2015 0:00:00,29.04,2015,5,21,,,
05/21/2015 1:00:00,28.99,2015,5,21,1,0,0
05/21/2015 2:00:00,28.965,2015,5,21,1,59,59
05/21/2015 3:00:00,28.916,2015,5,21,3,0,0
05/21/2015 4:00:00,28.891,2015,5,21,4,0,0
05/21/2015 5:00:00,28.866,2015,5,21,4,59,59
05/21/2015 6:00:00,28.841,2015,5,21,6,0,0
05/21/2015 7:00:00,28.791,2015,5,21,7,0,0
05/21/2015 8:00:00,28.766,2015,5,21,7,59,59
05/21/2015 9:00:00,28.791,2015,5,21,9,0,0
05/21/2015 10:00:00,28.816,2015,5,21,10,0,0
05/21/2015 11:00:00,28.916,2015,5,21,10,59,59
05/21/2015 12:00:00,29.04,2015,5,21,12,0,0
05/21/2015 13:00:00,29.24,2015,5,21,13,0,0
05/21/2015 14:00:00,29.49,2015,5,21,13,59,59
05/21/2015 15:00:00,29.715,2015,5,21,15,0,0
05/21/2015 16:00:00,29.966,2015,5,21,16,0,0
05/21/2015 17:00:00,30.117,2015,5,21,16,59,59
05/21/2015 18:00:00,30.142,2015,5,21,18,0,0
05/21/2015 19:00:00,30.192,2015,5,21,19,0,0
05/21/2015 20:00:00,29.916,2015,5,21,19,59,59
05/21/2015 21:00:00,29.389,2015,5,21,21,0,0
05/21/2015 22:00:00,29.24,2015,5,21,22,0,0
05/21/2015 23:00:00,29.165,2015,5,21,22,59,59
05/22/2015 0:00:00,29.115,2015,5,22,,,
05/22/2015 1:00:00,29.04,2015,5,22,1,0,0
05/22/2015 2:00:00,28.99,2015,5,22,1,59,59
05/22/2015 3:00:00,28.941,2015,5,22,3,0,0
05/22/2015 4:00:00,28.941,2015,5,22,4,0,0
05/22/2015 5:00:00,28.916,2015,5,22,4,59,59
05/22/2015 6:00:00,28.866,2015,5,22,6,0,0
05/22/2015 7:00:00,28.841,2015,5,22,7,0,0
05/22/2015 8:00:00,28.816,2015,5,22,7,59,59
05/22/2015 9:00:00,28.766,2015,5,22,9,0,0
05/22/2015 10:00:00,28.816,2015,5,22,10,0,0
05/22/2015 11:00:00,28.916,2015,5,22,10,59,59
05/22/2015 12:00:00,29.09,2015,5,22,12,0,0
05/22/2015 13:00:00,29.215,2015,5,22,13,0,0
05/22/2015 14:00:00,29.389,2015,5,22,13,59,59
05/22/2015 15:00:00,29.615,2015,5,22,15,0,0
05/22/2015 16:00:00,29.74,2015,5,22,16,0,0
05/22/2015 17:00:00,30.217,2015,5,22,16,59,59
05/22/2015 18:00:00,30.066,2015,5,22,18,0,0
05/22/2015 19:00:00,29.84,2015,5,22,19,0,0
05/22/2015 20:00:00,29.715,2015,5,22,19,59,59
05/22/2015 21:00:00,29.439,2015,5,22,21,0,0
05/22/2015 22:00:00,29.29,2015,5,22,22,0,0
05/22/2015 23:00:00,29.165,2015,5,22,22,59,59
05/23/2015 0:00:00,29.115,2015,5,23,,,
05/23/2015 1:00:00,29.04,2015,5,23,1,0,0
05/23/2015 2:00:00,29.015,2015,5,23,1,59,59
05/23/2015 3:00:00,28.965,2015,5,23,3,0,0
05/23/2015 4:00:00,28.941,2015,5,23,4,0,0
05/23/2015 5:00:00,28.891,2015,5,23,4,59,59
05/23/2015 6:00:00,28.866,2015,5,23,6,0,0
05/23/2015 7:00:00,28.816,2015,5,23,7,0,0
05/23/2015 8:00:00,28.791,2015,5,23,7,59,59
05/23/2015 9:00:00,28.766,2015,5,23,9,0,0
05/23/2015 10:00:00,28.791,2015,5,23,10,0,0
05/23/2015 11:00:00,28.916,2015,5,23,10,59,59
05/23/2015 12:00:00,28.99,2015,5,23,12,0,0
05/23/2015 13:00:00,29.14,2015,5,23,13,0,0
05/23/2015 14:00:00,29.24,2015,5,23,13,59,59
05/23/2015 15:00:00,29.69,2015,5,23,15,0,0
05/23/2015 16:00:00,29.865,2015,5,23,16,0,0
05/23/2015 17:00:00,30.041,2015,5,23,16,59,59
05/23/2015 18:00:00,30.117,2015,5,23,18,0,0
05/23/2015 19:00:00,29.966,2015,5,23,19,0,0
05/23/2015 20:00:00,29.79,2015,5,23,19,59,59
05/23/2015 21:00:00,29.464,2015,5,23,21,0,0
05/23/2015 22:00:00,29.165,2015,5,23,22,0,0
05/23/2015 23:00:00,29.09,2015,5,23,22,59,59
05/24/2015 0:00:00,29.04,2015,5,24,,,
05/24/2015 1:00:00,29.015,2015,5,24,1,0,0
05/24/2015 2:00:00,28.941,2015,5,24,1,59,59
05/24/2015 3:00:00,28.891,2015,5,24,3,0,0
05/24/2015 4:00:00,28.841,2015,5,24,4,0,0
05/24/2015 5:00:00,28.791,2015,5,24,4,59,59
05/24/2015 6:00:00,28.742,2015,5,24,6,0,0
05/24/2015 7:00:00,28.766,2015,5,24,7,0,0
05/24/2015 8:00:00,28.766,2015,5,24,7,59,59
05/24/2015 9:00:00,28.742,2015,5,24,9,0,0
05/24/2015 10:00:00,28.816,2015,5,24,10,0,0
05/24/2015 11:00:00,28.841,2015,5,24,10,59,59
05/24/2015 12:00:00,28.916,2015,5,24,12,0,0
05/24/2015 13:00:00,29.14,2015,5,24,13,0,0
05/24/2015 14:00:00,29.365,2015,5,24,13,59,59
05/24/2015 15:00:00,29.615,2015,5,24,15,0,0
05/24/2015 16:00:00,29.89,2015,5,24,16,0,0
05/24/2015 17:00:00,30.091,2015,5,24,16,59,59
05/24/2015 18:00:00,29.815,2015,5,24,18,0,0
05/24/2015 19:00:00,29.765,2015,5,24,19,0,0
05/24/2015 20:00:00,29.815,2015,5,24,19,59,59
05/24/2015 21:00:00,29.389,2015,5,24,21,0,0
05/24/2015 22:00:00,29.165,2015,5,24,22,0,0
05/24/2015 23:00:00,29.09,2015,5,24,22,59,59
05/25/2015 0:00:00,29.04,2015,5,25,,,
05/25/2015 1:00:00,28.99,2015,5,25,1,0,0
05/25/2015 2:00:00,28.941,2015,5,25,1,59,59
05/25/2015 3:00:00,28.891,2015,5,25,3,0,0
05/25/2015 4:00:00,28.866,2015,5,25,4,0,0
05/25/2015 5:00:00,28.791,2015,5,25,4,59,59
05/25/2015 6:00:00,28.717,2015,5,25,6,0,0
05/25/2015 7:00:00,28.717,2015,5,25,7,0,0
05/25/2015 8:00:00,28.717,2015,5,25,7,59,59
05/25/2015 9:00:00,28.667,2015,5,25,9,0,0
05/25/2015 10:00:00,28.717,2015,5,25,10,0,0
05/25/2015 11:00:00,28.791,2015,5,25,10,59,59
05/25/2015 12:00:00,28.916,2015,5,25,12,0,0
05/25/2015 13:00:00,29.115,2015,5,25,13,0,0
05/25/2015 14:00:00,29.414,2015,5,25,13,59,59
05/25/2015 15:00:00,29.69,2015,5,25,15,0,0
05/25/2015 16:00:00,29.865,2015,5,25,16,0,0
05/25/2015 17:00:00,30.167,2015,5,25,16,59,59
05/25/2015 18:00:00,30.167,2015,5,25,18,0,0
05/25/2015 19:00:00,30.041,2015,5,25,19,0,0
05/25/2015 20:00:00,29.74,2015,5,25,19,59,59
05/25/2015 21:00:00,29.414,2015,5,25,21,0,0
05/25/2015 22:00:00,29.165,2015,5,25,22,0,0
05/25/2015 23:00:00,29.09,2015,5,25,22,59,59
05/26/2015 0:00:00,29.04,2015,5,26,,,
05/26/2015 1:00:00,29.015,2015,5,26,1,0,0
05/26/2015 2:00:00,28.99,2015,5,26,1,59,59
05/26/2015 3:00:00,28.941,2015,5,26,3,0,0
05/26/2015 4:00:00,28.916,2015,5,26,4,0,0
05/26/2015 5:00:00,28.841,2015,5,26,4,59,59
05/26/2015 6:00:00,28.791,2015,5,26,6,0,0
05/26/2015 7:00:00,28.791,2015,5,26,7,0,0
05/26/2015 8:00:00,28.841,2015,5,26,7,59,59
05/26/2015 9:00:00,28.866,2015,5,26,9,0,0
05/26/2015 10:00:00,28.891,2015,5,26,10,0,0
05/26/2015 11:00:00,28.941,2015,5,26,10,59,59
05/26/2015 12:00:00,29.04,2015,5,26,12,0,0
05/26/2015 13:00:00,29.29,2015,5,26,13,0,0
05/26/2015 14:00:00,29.515,2015,5,26,13,59,59
05/26/2015 15:00:00,29.815,2015,5,26,15,0,0
05/26/2015 16:00:00,30.041,2015,5,26,16,0,0
05/26/2015 17:00:00,30.243,2015,5,26,16,59,59
05/26/2015 18:00:00,30.419,2015,5,26,18,0,0
05/26/2015 19:00:00,30.293,2015,5,26,19,0,0
05/26/2015 20:00:00,29.916,2015,5,26,19,59,59
05/26/2015 21:00:00,29.49,2015,5,26,21,0,0
05/26/2015 22:00:00,29.265,2015,5,26,22,0,0
05/26/2015 23:00:00,29.165,2015,5,26,22,59,59
05/27/2015 0:00:00,29.115,2015,5,27,,,
05/27/2015 1:00:00,29.09,2015,5,27,1,0,0
05/27/2015 2:00:00,29.04,2015,5,27,1,59,59
05/27/2015 3:00:00,28.99,2015,5,27,3,0,0
05/27/2015 4:00:00,28.965,2015,5,27,4,0,0
05/27/2015 5:00:00,28.916,2015,5,27,4,59,59
05/27/2015 6:00:00,28.841,2015,5,27,6,0,0
05/27/2015 7:00:00,29.015,2015,5,27,7,0,0
05/27/2015 8:00:00,29.14,2015,5,27,7,59,59
05/27/2015 9:00:00,28.965,2015,5,27,9,0,0
05/27/2015 10:00:00,28.965,2015,5,27,10,0,0
05/27/2015 11:00:00,29.015,2015,5,27,10,59,59
05/27/2015 12:00:00,29.115,2015,5,27,12,0,0
05/27/2015 13:00:00,29.29,2015,5,27,13,0,0
05/27/2015 14:00:00,29.515,2015,5,27,13,59,59
05/27/2015 15:00:00,29.765,2015,5,27,15,0,0
